ts,used_mib,free_mib
1780333448.419715912,221, 11873
1780333449.467037450,221, 11873
1780333450.525339250,221, 11873
1780333451.566470026,221, 11873
1780333452.622726766,221, 11873
1780333453.678877673,221, 11873
1780333454.730677479,221, 11873
1780333455.772244341,221, 11873
1780333456.822659979,221, 11873
1780333457.872107660,221, 11873
1780333458.925695208,221, 11873
1780333459.977727750,221, 11873
1780333461.031874474,221, 11873
1780333462.088405840,221, 11873
1780333463.137168669,221, 11873
1780333464.192377923,221, 11873
1780333465.246534251,221, 11873
1780333466.303817443,221, 11873
1780333467.358093828,221, 11873
1780333468.414339072,221, 11873
1780333469.466938059,221, 11873
1780333470.523791045,221, 11873
1780333471.573613047,221, 11873
1780333472.627851413,221, 11873
1780333473.677093036,221, 11873
1780333474.730713069,221, 11873
1780333475.781777312,221, 11873
1780333476.833479908,221, 11873
1780333477.893084764,221, 11873
1780333478.943813531,221, 11873
1780333480.014145410,221, 11873
1780333481.063625785,221, 11873
1780333482.113061387,221, 11873
1780333483.170141541,221, 11873
1780333484.219079106,221, 11873
1780333485.268905477,221, 11873
1780333486.320288581,221, 11873
1780333487.376707868,221, 11873
1780333488.418524307,221, 11873
1780333489.476370676,221, 11873
1780333490.535776162,221, 11873
1780333491.575817211,221, 11873
1780333492.640085863,221, 11873
1780333493.693446560,221, 11873
1780333494.748249148,221, 11873
1780333495.805443776,221, 11873
1780333496.856578470,221, 11873
1780333497.911778320,221, 11873
1780333498.967384552,221, 11873
1780333500.028312407,221, 11873
1780333501.079796344,221, 11873
1780333502.135246410,221, 11873
1780333503.277825396,221, 11873
1780333504.331121618,221, 11873
1780333505.385979362,221, 11873
1780333506.452131175,221, 11873
1780333507.498158721,221, 11873
1780333508.555338312,221, 11873
1780333509.612431798,221, 11873
1780333510.660129391,221, 11873
1780333511.706986285,221, 11873
1780333512.758312561,221, 11873
1780333513.800367210,221, 11873
1780333514.876898822,221, 11873
1780333515.932293542,221, 11873
1780333516.987164408,221, 11873
1780333518.043418699,221, 11873
1780333519.091761077,221, 11873
1780333520.144473690,221, 11873
1780333521.195236162,221, 11873
1780333522.256339933,221, 11873
1780333523.304230071,221, 11873
1780333524.352251026,221, 11873
1780333525.413213683,221, 11873
1780333526.475155920,221, 11873
1780333527.533729618,221, 11873
1780333528.590414315,221, 11873
1780333529.638715344,221, 11873
1780333530.693707315,221, 11873
1780333531.748037059,221, 11873
1780333532.802533958,221, 11873
1780333533.913245518,221, 11873
1780333534.975294578,221, 11873
1780333536.030690204,221, 11873
1780333537.088890392,221, 11873
1780333538.131819227,221, 11873
1780333539.182519035,221, 11873
1780333540.240077852,221, 11873
1780333541.298140233,221, 11873
1780333542.361785401,221, 11873
1780333543.429191515,221, 11873
1780333544.481973003,221, 11873
1780333545.538664539,221, 11873
1780333546.581489982,221, 11873
1780333547.641296281,221, 11873
1780333548.704250984,221, 11873
1780333549.796260965,221, 11873
1780333550.854096316,221, 11873
1780333551.903242646,221, 11873
1780333552.947907279,221, 11873
1780333554.004647075,221, 11873
1780333555.064935946,221, 11873
1780333556.113808366,221, 11873
1780333557.169208875,221, 11873
1780333558.230635926,221, 11873
1780333559.294500408,221, 11873
1780333560.354314763,221, 11873
1780333561.411058183,221, 11873
1780333562.469594631,221, 11873
1780333563.525467980,221, 11873
1780333564.583319334,221, 11873
1780333565.644054435,221, 11873
1780333566.696033474,221, 11873
1780333567.752226042,221, 11873
1780333568.805741625,221, 11873
1780333569.865345177,221, 11873
1780333570.916212032,221, 11873
1780333571.981191327,221, 11873
1780333573.039110250,221, 11873
1780333574.083256358,221, 11873
1780333575.135390850,221, 11873
1780333576.185180570,221, 11873
1780333577.243012318,221, 11873
1780333578.292848610,221, 11873
1780333579.352050555,221, 11873
1780333580.398829120,221, 11873
1780333581.450585749,221, 11873
1780333582.533930807,221, 11873
1780333583.590773978,221, 11873
1780333584.648447192,221, 11873
1780333585.698636017,221, 11873
1780333586.746716360,221, 11873
1780333587.795490487,221, 11873
1780333588.853904227,221, 11873
1780333589.913272213,221, 11873
1780333590.961700631,221, 11873
1780333592.016253617,221, 11873
1780333593.073530020,221, 11873
1780333594.119337573,221, 11873
1780333595.161176071,221, 11873
1780333596.208364050,221, 11873
1780333597.262156755,221, 11873
1780333598.314023095,221, 11873
1780333599.364505813,221, 11873
1780333600.418056700,221, 11873
1780333601.470224090,221, 11873
1780333602.536451611,221, 11873
1780333603.593731796,221, 11873
1780333604.651044977,221, 11873
1780333605.707297921,221, 11873
1780333606.765122968,221, 11873
1780333607.817134495,221, 11873
1780333608.857364921,221, 11873
1780333609.905613367,221, 11873
1780333610.963017248,221, 11873
1780333612.025214334,221, 11873
1780333613.080549322,221, 11873
1780333614.131546115,221, 11873
1780333615.182204252,221, 11873
1780333616.235676858,221, 11873
1780333617.291340068,221, 11873
1780333618.341769299,221, 11873
1780333619.419063599,221, 11873
1780333620.473082776,221, 11873
1780333621.532736407,221, 11873
1780333622.592334010,221, 11873
1780333623.650261684,221, 11873
1780333624.705090034,221, 11873
1780333625.755289870,221, 11873
1780333626.812665219,221, 11873
1780333627.870651079,221, 11873
1780333628.914783522,221, 11873
1780333629.969614636,221, 11873
1780333631.012377618,221, 11873
1780333632.089032314,221, 11873
1780333633.142887646,221, 11873
1780333634.190274412,221, 11873
1780333635.245428863,221, 11873
1780333636.305088889,221, 11873
1780333637.361496414,221, 11873
1780333638.412887350,221, 11873
1780333639.464160709,221, 11873
1780333640.517710293,221, 11873
1780333641.568782096,221, 11873
1780333642.611700528,221, 11873
1780333643.665285495,221, 11873
1780333644.712617490,221, 11873
1780333645.765216439,221, 11873
1780333646.821112579,221, 11873
1780333647.868636713,221, 11873
1780333648.922542455,221, 11873
1780333649.982120994,221, 11873
1780333651.037345415,221, 11873
1780333652.097258706,221, 11873
1780333653.161842927,221, 11873
1780333654.208177253,221, 11873
1780333655.259402119,221, 11873
1780333656.312379836,221, 11873
1780333657.369011769,221, 11873
1780333658.432307690,221, 11873
1780333659.470494163,221, 11873
1780333660.528618591,221, 11873
1780333661.570746322,221, 11873
1780333662.614981594,221, 11873
1780333663.666785372,221, 11873
1780333664.726025900,221, 11873
1780333665.778007475,221, 11873
1780333666.834503485,221, 11873
1780333667.888781656,221, 11873
1780333668.941484449,221, 11873
1780333669.994151582,221, 11873
1780333671.050820068,221, 11873
1780333672.109980354,221, 11873
1780333673.164428014,221, 11873
1780333674.203886904,221, 11873
1780333675.260140408,221, 11873
1780333676.306803399,221, 11873
1780333677.360429879,221, 11873
1780333678.407355506,221, 11873
1780333679.465097103,221, 11873
1780333680.519403655,221, 11873
1780333681.561711490,221, 11873
1780333682.634892181,221, 11873
1780333683.690658015,221, 11873
1780333684.729984207,221, 11873
1780333685.799814033,221, 11873
1780333686.865502574,221, 11873
1780333687.921690481,221, 11873
1780333688.973495970,221, 11873
1780333690.026038666,221, 11873
1780333691.123596237,221, 11873
1780333692.180171044,221, 11873
1780333693.229885820,221, 11873
1780333694.286987250,221, 11873
1780333695.333659247,221, 11873
1780333696.395409863,221, 11873
1780333697.450487811,221, 11873
1780333698.497482091,221, 11873
1780333699.545314900,221, 11873
1780333700.597910293,221, 11873
1780333701.641956533,221, 11873
1780333702.680015275,221, 11873
1780333703.737229399,221, 11873
1780333704.785179414,221, 11873
1780333705.834554652,221, 11873
1780333706.889097362,221, 11873
1780333707.940035026,221, 11873
1780333708.998983936,221, 11873
1780333710.050439468,221, 11873
1780333711.106500907,221, 11873
1780333712.162901392,221, 11873
1780333713.219924634,221, 11873
1780333714.264896962,221, 11873
1780333715.312362516,221, 11873
1780333716.372971275,221, 11873
1780333717.420352094,221, 11873
1780333718.472750991,221, 11873
1780333719.524535073,221, 11873
1780333720.577520403,221, 11873
1780333721.615287070,221, 11873
1780333722.656864926,221, 11873
1780333723.710340055,221, 11873
1780333724.760591447,221, 11873
1780333725.816957331,221, 11873
1780333726.868100448,221, 11873
1780333727.918388728,221, 11873
1780333728.984476695,221, 11873
1780333730.035801446,221, 11873
1780333731.085983170,221, 11873
1780333732.138981884,221, 11873
1780333733.194774407,221, 11873
1780333734.265331861,221, 11873
1780333735.320088691,221, 11873
1780333736.374101335,221, 11873
1780333737.426829677,221, 11873
1780333738.480016886,221, 11873
1780333739.535436517,221, 11873
1780333740.585596959,221, 11873
1780333741.625786160,221, 11873
1780333742.664231666,221, 11873
1780333743.717370416,221, 11873
1780333744.774318357,221, 11873
1780333745.820112217,221, 11873
1780333746.872129118,221, 11873
1780333747.938577390,221, 11873
1780333748.992485219,221, 11873
1780333750.044706317,221, 11873
1780333751.102836041,221, 11873
1780333752.159327368,221, 11873
1780333753.211593324,221, 11873
1780333754.264499096,221, 11873
1780333755.322128736,221, 11873
1780333756.377423570,221, 11873
1780333757.422333625,221, 11873
1780333758.472483616,221, 11873
1780333759.529489386,221, 11873
1780333760.581257762,221, 11873
1780333761.655972777,221, 11873
1780333762.711846879,221, 11873
1780333763.767626647,221, 11873
1780333764.818691653,221, 11873
1780333765.866664006,221, 11873
1780333766.920041157,221, 11873
1780333767.975198341,221, 11873
1780333769.032698209,221, 11873
1780333770.083807565,221, 11873
1780333771.139904290,221, 11873
1780333772.192783445,221, 11873
1780333773.249160796,221, 11873
1780333774.305347436,221, 11873
1780333775.359334713,221, 11873
1780333776.415142993,221, 11873
1780333777.471768264,221, 11873
1780333778.581621929,221, 11873
1780333779.629828136,221, 11873
1780333780.667992021,221, 11873
1780333781.758126753,221, 11873
1780333782.820011263,221, 11873
1780333783.874813839,221, 11873
1780333784.927781587,221, 11873
1780333785.985487378,221, 11873
1780333787.042521281,221, 11873
1780333788.087172605,221, 11873
1780333789.133232526,221, 11873
1780333790.184816839,221, 11873
1780333791.241064119,221, 11873
1780333792.295053045,221, 11873
1780333793.351006906,221, 11873
1780333794.403754868,221, 11873
1780333795.477529962,221, 11873
1780333796.522677024,221, 11873
1780333797.576554511,221, 11873
1780333798.627203099,221, 11873
1780333799.692282100,221, 11873
1780333800.746637292,221, 11873
1780333801.796930068,221, 11873
1780333802.866097671,221, 11873
1780333803.915739516,221, 11873
1780333804.967090758,221, 11873
1780333806.022911480,221, 11873
1780333807.074448252,221, 11873
1780333808.136020810,221, 11873
1780333809.182471360,221, 11873
1780333810.231274979,221, 11873
1780333811.281635617,221, 11873
1780333812.337801349,221, 11873
1780333813.396262597,221, 11873
1780333814.456189765,221, 11873
1780333815.515564406,221, 11873
1780333816.561552474,221, 11873
1780333817.611004361,221, 11873
1780333818.674469315,221, 11873
1780333819.728654784,221, 11873
1780333820.776754422,221, 11873
1780333821.832257965,221, 11873
1780333822.885334870,221, 11873
1780333823.937608612,221, 11873
1780333824.989717953,221, 11873
1780333826.047516961,221, 11873
1780333827.105961891,221, 11873
1780333828.164975590,221, 11873
1780333829.219900668,221, 11873
1780333830.276596456,221, 11873
1780333831.323093425,221, 11873
1780333832.376383842,221, 11873
1780333833.437872575,221, 11873
1780333834.485506913,221, 11873
1780333835.536477003,221, 11873
1780333836.577085729,221, 11873
1780333837.625510752,221, 11873
1780333838.678460089,221, 11873
1780333839.726514674,221, 11873
1780333840.771655138,221, 11873
1780333841.816204300,221, 11873
1780333842.864118800,221, 11873
1780333843.913258503,221, 11873
1780333844.966983284,221, 11873
1780333846.020771137,221, 11873
1780333847.076232647,221, 11873
1780333848.134810912,221, 11873
1780333849.188693007,221, 11873
1780333850.246006306,221, 11873
1780333851.303186543,221, 11873
1780333852.361347977,221, 11873
1780333853.409538229,221, 11873
1780333854.456898391,221, 11873
1780333855.511254792,221, 11873
1780333856.556213864,221, 11873
1780333857.611502314,221, 11873
1780333858.664211070,221, 11873
1780333859.717864073,221, 11873
1780333860.780578650,221, 11873
1780333861.838763093,221, 11873
1780333862.892484668,221, 11873
1780333863.943513634,221, 11873
1780333865.006425678,221, 11873
1780333866.057118972,221, 11873
1780333867.110944442,221, 11873
1780333868.172904970,221, 11873
1780333869.235314526,221, 11873
1780333870.274467872,221, 11873
1780333871.331706956,221, 11873
1780333872.390717186,221, 11873
1780333873.441870494,221, 11873
1780333874.495335397,221, 11873
1780333875.543303508,221, 11873
1780333876.584318660,221, 11873
1780333877.625486486,221, 11873
1780333878.674443638,221, 11873
1780333879.716681940,221, 11873
1780333880.770069095,221, 11873
1780333881.824414127,221, 11873
1780333882.877172672,221, 11873
1780333883.926027919,221, 11873
1780333884.978411710,221, 11873
1780333886.036933684,221, 11873
1780333887.097495367,221, 11873
1780333888.152808447,221, 11873
1780333889.208798053,221, 11873
1780333890.266965727,221, 11873
1780333891.328976884,221, 11873
1780333892.379245597,221, 11873
1780333893.427740711,221, 11873
1780333894.480819490,221, 11873
1780333895.525180005,221, 11873
1780333896.580451982,221, 11873
1780333897.678322934,221, 11873
1780333898.740314662,221, 11873
1780333899.793156748,221, 11873
1780333900.872432456,221, 11873
1780333901.921631410,221, 11873
1780333902.980667114,221, 11873
1780333904.025748585,221, 11873
1780333905.086355963,221, 11873
1780333906.140214133,221, 11873
1780333907.197821680,221, 11873
1780333908.256365470,221, 11873
1780333909.311577038,221, 11873
1780333910.358836200,221, 11873
1780333911.414108844,221, 11873
1780333912.471113726,221, 11873
1780333913.529119494,221, 11873
1780333914.584723092,221, 11873
1780333915.634635897,221, 11873
1780333916.685973725,221, 11873
1780333917.736607044,221, 11873
1780333918.787501673,221, 11873
1780333919.838537351,221, 11873
1780333920.889833075,221, 11873
1780333921.946083150,221, 11873
1780333922.999911029,221, 11873
1780333924.055392309,221, 11873
1780333925.104025142,221, 11873
1780333926.151791175,221, 11873
1780333927.206915587,221, 11873
1780333928.262542256,221, 11873
1780333929.315806662,221, 11873
1780333930.368487906,221, 11873
1780333931.458467130,221, 11873
1780333932.514234672,221, 11873
1780333933.572562454,221, 11873
1780333934.622850633,221, 11873
1780333935.678708978,221, 11873
1780333936.726356607,221, 11873
1780333937.772733612,221, 11873
1780333938.822731800,221, 11873
1780333939.881553832,221, 11873
1780333940.936046425,221, 11873
1780333941.991845349,221, 11873
1780333943.047984714,221, 11873
1780333944.111083860,221, 11873
1780333945.172395913,221, 11873
1780333946.233982460,221, 11873
1780333947.293471744,221, 11873
1780333948.361048909,221, 11873
1780333949.419094015,221, 11873
1780333950.475257016,221, 11873
1780333951.540314843,221, 11873
1780333952.604801812,221, 11873
1780333953.660487351,221, 11873
1780333954.718802987,221, 11873
1780333955.765838996,221, 11873
1780333956.817122595,221, 11873
1780333957.871965880,221, 11873
1780333958.927981014,221, 11873
1780333959.984857508,221, 11873
1780333961.042451040,221, 11873
1780333962.107287181,221, 11873
1780333963.159928565,221, 11873
1780333964.216487670,221, 11873
1780333965.264342915,221, 11873
1780333966.317360350,221, 11873
1780333967.384615314,221, 11873
1780333968.433600453,221, 11873
1780333969.486490050,221, 11873
1780333970.537627569,221, 11873
1780333971.576258165,221, 11873
1780333972.635698366,221, 11873
1780333973.695353558,221, 11873
1780333974.751892957,221, 11873
1780333975.810333756,221, 11873
1780333976.868474147,221, 11873
1780333977.920866246,221, 11873
1780333978.977631636,221, 11873
1780333980.032286125,221, 11873
1780333981.077046512,221, 11873
1780333982.158326125,221, 11873
1780333983.202721986,221, 11873
1780333984.248295692,221, 11873
1780333985.301723238,221, 11873
1780333986.352705681,221, 11873
1780333987.410155007,221, 11873
1780333988.461575525,221, 11873
1780333989.507605037,221, 11873
1780333990.566594085,221, 11873
1780333991.612838681,221, 11873
1780333992.653495055,221, 11873
1780333993.700233150,221, 11873
1780333994.752807383,221, 11873
1780333995.803491357,221, 11873
1780333996.861133330,221, 11873
1780333997.923756134,221, 11873
1780333998.972178935,221, 11873
1780334000.026252924,221, 11873
1780334001.080452832,221, 11873
1780334002.135550308,221, 11873
1780334003.190454018,221, 11873
1780334004.247110998,221, 11873
1780334005.316034419,221, 11873
1780334006.368714610,221, 11873
1780334007.419675041,221, 11873
1780334008.474064825,221, 11873
1780334009.524351220,221, 11873
1780334010.574367245,221, 11873
1780334011.614977967,221, 11873
1780334012.655322368,221, 11873
1780334013.723573155,221, 11873
1780334014.764874629,221, 11873
1780334015.815817470,221, 11873
1780334016.870803516,221, 11873
1780334017.923068701,221, 11873
1780334018.977716121,221, 11873
1780334020.030243071,221, 11873
1780334021.086728187,221, 11873
1780334022.150193267,221, 11873
1780334023.217864120,221, 11873
1780334024.270946984,221, 11873
1780334025.328354329,221, 11873
1780334026.377990404,221, 11873
1780334027.437074835,221, 11873
1780334028.492403409,221, 11873
1780334029.550652671,221, 11873
1780334030.600615167,221, 11873
1780334031.642876660,221, 11873
1780334032.681470740,221, 11873
1780334033.732732100,221, 11873
1780334034.791331531,221, 11873
1780334035.848188878,221, 11873
1780334036.898854775,221, 11873
1780334037.945053275,221, 11873
1780334038.996046855,221, 11873
1780334040.070079740,221, 11873
1780334041.121651972,221, 11873
1780334042.175954448,221, 11873
1780334043.249892119,221, 11873
1780334044.300831116,221, 11873
1780334045.354697320,221, 11873
1780334046.397670323,221, 11873
1780334047.452109553,221, 11873
1780334048.508621699,221, 11873
1780334049.565984005,221, 11873
1780334050.631694256,221, 11873
1780334051.690181895,221, 11873
1780334052.739892275,221, 11873
1780334053.794622863,221, 11873
1780334054.848504260,221, 11873
1780334055.932477891,221, 11873
1780334056.986008604,221, 11873
1780334058.033201921,221, 11873
1780334059.091403126,221, 11873
1780334060.146721375,221, 11873
1780334061.202955135,221, 11873
1780334062.250578584,221, 11873
1780334063.306711501,221, 11873
1780334064.351841913,221, 11873
1780334065.404011294,221, 11873
1780334066.459565351,221, 11873
1780334067.513829676,221, 11873
1780334068.559541954,221, 11873
1780334069.610425443,221, 11873
1780334070.664766411,221, 11873
1780334071.719637799,221, 11873
1780334072.776680781,221, 11873
1780334073.830465082,221, 11873
1780334074.888369567,221, 11873
1780334075.941292405,221, 11873
1780334076.989176762,221, 11873
1780334078.030318995,221, 11873
1780334079.085077334,221, 11873
1780334080.141808262,221, 11873
1780334081.200268861,221, 11873
1780334082.260366245,221, 11873
1780334083.316191553,221, 11873
1780334084.371848407,221, 11873
1780334085.425749559,221, 11873
1780334086.479518601,221, 11873
1780334087.534264996,221, 11873
1780334088.588209254,221, 11873
1780334089.635886729,221, 11873
1780334090.685908792,221, 11873
1780334091.740419191,221, 11873
1780334092.788895050,221, 11873
1780334093.839816297,221, 11873
1780334094.893751057,221, 11873
1780334095.949489809,221, 11873
1780334097.005391575,221, 11873
1780334098.044246805,221, 11873
1780334099.092531439,221, 11873
1780334100.160831036,221, 11873
1780334101.215344361,221, 11873
1780334102.268588749,221, 11873
1780334103.329731912,221, 11873
1780334104.374996390,221, 11873
1780334105.422455017,221, 11873
1780334106.476572520,221, 11873
1780334107.530484376,221, 11873
1780334108.588531509,221, 11873
1780334109.638172074,221, 11873
1780334110.691486447,221, 11873
1780334111.751968997,221, 11873
1780334112.802755439,221, 11873
1780334113.858185531,221, 11873
1780334114.919174975,221, 11873
1780334115.974484179,221, 11873
1780334117.036006656,221, 11873
1780334118.099247191,221, 11873
1780334119.156459111,221, 11873
1780334120.204802462,221, 11873
1780334121.253984634,221, 11873
1780334122.310520302,221, 11873
1780334123.358786103,221, 11873
1780334124.410562836,221, 11873
1780334125.467244983,221, 11873
1780334126.514276897,221, 11873
1780334127.572496110,221, 11873
1780334128.628425014,221, 11873
1780334129.693869787,221, 11873
1780334130.754812381,221, 11873
1780334131.811631390,221, 11873
1780334132.865850731,221, 11873
1780334133.913516342,221, 11873
1780334134.965224906,221, 11873
1780334136.014624886,221, 11873
1780334137.073976038,221, 11873
1780334138.130118101,221, 11873
1780334139.214362111,221, 11873
1780334140.269691636,221, 11873
1780334141.327175938,221, 11873
1780334142.383203457,221, 11873
1780334143.436112329,221, 11873
1780334144.488979184,221, 11873
1780334145.532152389,221, 11873
1780334146.570288625,221, 11873
1780334147.627168083,221, 11873
1780334148.671453693,221, 11873
1780334149.729281682,221, 11873
1780334150.776168452,221, 11873
1780334151.830359088,221, 11873
1780334152.880039160,221, 11873
1780334153.925135334,221, 11873
1780334154.971881533,221, 11873
1780334156.025576206,221, 11873
1780334157.080545386,221, 11873
1780334158.138515401,221, 11873
1780334159.191337122,221, 11873
1780334160.241012959,221, 11873
1780334161.294354310,221, 11873
1780334162.336150742,221, 11873
1780334163.381954147,221, 11873
1780334164.438811381,221, 11873
1780334165.494418377,221, 11873
